date,facility,facility_id,orders,gmv,gmv_minus_discount,hours_staffed,week,month,labor_cost,orders_processed_per_hour_staffed,expected_hours,overstaffing_flag,processing_revenue,net_revenue,expected_labor_cost,expected_net_revenue,loss_flag
2023-08-25,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,119,3519.75,3092.1,0.0,2023-08-21,2023-08-01,0.0,0,3.4,0,140.79,140.79,61.199999999999996,79.59,0
2023-08-26,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,449,16494.99,16193.07,21.566667,2023-08-21,2023-08-01,388.200006,21,12.82857142857143,1,659.7996,271.5995940000001,230.9142857142857,428.88531428571434,0
2023-08-26,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,62,1854.03,1679.21,0.0,2023-08-21,2023-08-01,0.0,0,1.7714285714285714,0,74.1612,74.1612,31.885714285714286,42.27548571428571,0
2023-08-26,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,768,24054.18,19805.11,14.216666,2023-08-21,2023-08-01,255.899988,55,21.942857142857143,0,962.1672,706.267212,394.9714285714286,567.1957714285713,0
2023-08-26,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,660,20427.36,17161.92,22.7,2023-08-21,2023-08-01,408.59999999999997,30,18.857142857142858,1,817.0944000000001,408.4944000000001,339.42857142857144,477.6658285714286,0
2023-08-26,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,466,14517.32,13014.97,12.633333,2023-08-21,2023-08-01,227.399994,37,13.314285714285715,0,580.6928,353.29280600000004,239.65714285714287,341.0356571428572,0
2023-08-26,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,74,2078.79,2008.8,8.25,2023-08-21,2023-08-01,148.5,9,2.1142857142857143,1,83.1516,-65.3484,38.05714285714286,45.094457142857145,1
2023-08-26,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,127,4410.58,4005.5099999999998,0.0,2023-08-21,2023-08-01,0.0,0,3.6285714285714286,0,176.4232,176.4232,65.31428571428572,111.10891428571429,0
2023-08-27,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,413,13927.81,13651.9,20.566667,2023-08-21,2023-08-01,370.200006,21,11.8,1,557.1124,186.912394,212.4,344.7124,0
2023-08-27,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,65,2216.18,2039.68,3.1,2023-08-21,2023-08-01,55.800000000000004,21,1.8571428571428572,1,88.6472,32.847199999999994,33.42857142857143,55.21862857142857,0
2023-08-27,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,741,23342.9,18618.46,13.316667,2023-08-21,2023-08-01,239.700006,56,21.17142857142857,0,933.7160000000001,694.0159940000001,381.0857142857143,552.6302857142858,0
2023-08-27,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,592,18657.88,15093.79,25.933333,2023-08-21,2023-08-01,466.799994,23,16.914285714285715,1,746.3152,279.515206,304.45714285714286,441.85805714285715,0
2023-08-27,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,493,14548.52,13077.46,16.266666,2023-08-21,2023-08-01,292.799988,31,14.085714285714285,1,581.9408000000001,289.1408120000001,253.54285714285714,328.39794285714294,0
2023-08-27,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,45,1523.85,1523.85,0.0,2023-08-21,2023-08-01,0.0,0,1.2857142857142858,0,60.954,60.954,23.142857142857146,37.811142857142855,0
2023-08-27,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,82,3078.84,2863.84,0.0,2023-08-21,2023-08-01,0.0,0,2.342857142857143,0,123.15360000000001,123.15360000000001,42.17142857142857,80.98217142857143,0
2023-08-28,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,378,11308.01,10919.98,27.9,2023-08-28,2023-08-01,502.2,14,10.8,1,452.3204,-49.87959999999998,194.4,257.9204,1
2023-08-28,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,38,1039.74,935.46,0.0,2023-08-28,2023-08-01,0.0,0,1.0857142857142856,0,41.589600000000004,41.589600000000004,19.54285714285714,22.046742857142863,0
2023-08-28,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,614,17740.04,14489.64,12.416667,2023-08-28,2023-08-01,223.500006,50,17.542857142857144,0,709.6016000000001,486.1015940000001,315.7714285714286,393.8301714285715,0
2023-08-28,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,509,14960.34,12256.12,13.15,2023-08-28,2023-08-01,236.70000000000002,39,14.542857142857143,0,598.4136,361.71359999999993,261.77142857142854,336.64217142857143,0
2023-08-28,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,402,11192.72,9837.94,19.533333,2023-08-28,2023-08-01,351.599994,21,11.485714285714286,1,447.7088,96.10880600000002,206.74285714285713,240.96594285714286,0
2023-08-28,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,58,1526.6399999999999,1410.6399999999999,0.0,2023-08-28,2023-08-01,0.0,0,1.6571428571428573,0,61.065599999999996,61.065599999999996,29.82857142857143,31.237028571428567,0
2023-08-28,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,87,2244.25,1936.04,0.0,2023-08-28,2023-08-01,0.0,0,2.4857142857142858,0,89.77,89.77,44.74285714285715,45.02714285714285,0
2023-08-29,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,484,14561.94,14119.56,34.466668,2023-08-28,2023-08-01,620.400024,15,13.82857142857143,1,582.4776,-37.92242399999998,248.9142857142857,333.56331428571434,1
2023-08-29,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,28,786.72,681.82,4.933333,2023-08-28,2023-08-01,88.799994,6,0.8,1,31.4688,-57.331193999999996,14.4,17.068800000000003,1
2023-08-29,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,619,18379.0,14952.7,11.833333,2023-08-28,2023-08-01,212.999994,53,17.685714285714287,0,735.16,522.160006,318.34285714285716,416.8171428571428,0
2023-08-29,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,545,16368.61,13575.93,18.05,2023-08-28,2023-08-01,324.90000000000003,31,15.571428571428571,1,654.7444,329.8444,280.2857142857143,374.45868571428576,0
2023-08-29,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,480,13080.81,11578.37,18.816667,2023-08-28,2023-08-01,338.700006,26,13.714285714285714,1,523.2324,184.532394,246.85714285714283,276.37525714285715,0
2023-08-29,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,83,2224.13,2096.83,12.133333,2023-08-28,2023-08-01,218.399994,7,2.3714285714285714,1,88.96520000000001,-129.43479399999998,42.68571428571428,46.27948571428573,1
2023-08-29,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,65,1611.59,1491.51,0.0,2023-08-28,2023-08-01,0.0,0,1.8571428571428572,0,64.4636,64.4636,33.42857142857143,31.03502857142857,0
2023-08-30,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,490,18102.32,17564.04,27.35,2023-08-28,2023-08-01,492.3,18,14.0,1,724.0928,231.7928,252.0,472.0928,0
2023-08-30,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,43,1287.55,1140.31,5.05,2023-08-28,2023-08-01,90.89999999999999,9,1.2285714285714286,1,51.502,-39.39799999999999,22.114285714285714,29.38771428571429,1
2023-08-30,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,610,17310.76,14468.41,12.866666,2023-08-28,2023-08-01,231.599988,48,17.428571428571427,0,692.4304,460.83041199999997,313.71428571428567,378.7161142857143,0
2023-08-30,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,557,15414.17,12819.21,26.216666,2023-08-28,2023-08-01,471.899988,22,15.914285714285715,1,616.5668000000001,144.66681200000005,286.45714285714286,330.1096571428572,0
2023-08-30,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,493,13853.12,12316.8,24.383333,2023-08-28,2023-08-01,438.899994,21,14.085714285714285,1,554.1248,115.22480600000006,253.54285714285714,300.5819428571429,0
2023-08-30,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,66,1632.3,1613.6,8.0,2023-08-28,2023-08-01,144.0,9,1.8857142857142857,1,65.292,-78.708,33.94285714285714,31.34914285714286,1
2023-08-30,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,70,1882.88,1699.24,0.0,2023-08-28,2023-08-01,0.0,0,2.0,0,75.3152,75.3152,36.0,39.315200000000004,0
2023-08-31,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,532,18872.97,18519.98,30.766667,2023-08-28,2023-08-01,553.800006,18,15.2,1,754.9188,201.11879399999998,273.59999999999997,481.31880000000007,0
2023-08-31,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,41,1468.49,1228.85,9.616667,2023-08-28,2023-08-01,173.100006,5,1.1714285714285715,1,58.7396,-114.36040600000001,21.085714285714285,37.65388571428572,1
2023-08-31,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,681,19756.15,16279.59,12.016666,2023-08-28,2023-08-01,216.299988,57,19.457142857142856,0,790.2460000000001,573.9460120000001,350.2285714285714,440.0174285714287,0
2023-08-31,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,516,14180.52,11831.86,26.500001,2023-08-28,2023-08-01,477.000018,20,14.742857142857142,1,567.2208,90.22078200000004,265.37142857142857,301.8493714285715,0
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,493,14021.15,12327.44,19.616666,2023-08-28,2023-08-01,353.099988,26,14.085714285714285,1,560.846,207.746012,253.54285714285714,307.30314285714286,0
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,91,2453.93,2399.2200000000003,7.866667,2023-08-28,2023-08-01,141.600006,12,2.6,1,98.15719999999999,-43.44280600000002,46.800000000000004,51.357199999999985,1
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,91,2367.0,2105.05,0.0,2023-08-28,2023-08-01,0.0,0,2.6,0,94.68,94.68,46.800000000000004,47.88,0
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,498,15833.42,15330.15,26.899999,2023-08-28,2023-09-01,484.19998200000003,19,14.228571428571428,1,633.3368,149.136818,256.1142857142857,377.22251428571434,0
2023-09-01,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,43,1371.13,1220.13,7.166666,2023-08-28,2023-09-01,128.999988,7,1.2285714285714286,1,54.845200000000006,-74.154788,22.114285714285714,32.73091428571429,1
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,728,22354.66,18346.02,12.65,2023-08-28,2023-09-01,227.70000000000002,58,20.8,0,894.1864,666.4864,374.40000000000003,519.7864,0
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,552,16253.83,13482.51,24.65,2023-08-28,2023-09-01,443.7,23,15.771428571428572,1,650.1532,206.45319999999998,283.8857142857143,366.26748571428567,0
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,550,17362.4,15318.36,10.95,2023-08-28,2023-09-01,197.1,51,15.714285714285714,0,694.4960000000001,497.3960000000001,282.85714285714283,411.63885714285726,0
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,101,3043.38,3002.9,4.016667,2023-08-28,2023-09-01,72.300006,26,2.8857142857142857,1,121.7352,49.43519400000001,51.94285714285714,69.79234285714287,0
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,100,2935.23,2565.6,0.0,2023-08-28,2023-09-01,0.0,0,2.857142857142857,0,117.4092,117.4092,51.42857142857143,65.98062857142857,0
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,415,16612.4,16232.16,21.866667,2023-08-28,2023-09-01,393.600006,19,11.857142857142858,1,664.4960000000001,270.8959940000001,213.42857142857144,451.06742857142865,0
2023-09-02,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,57,1738.0,1538.2,1.65,2023-08-28,2023-09-01,29.7,35,1.6285714285714286,1,69.52,39.81999999999999,29.314285714285713,40.20571428571428,0
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,664,21435.03,17476.02,14.25,2023-08-28,2023-09-01,256.5,47,18.97142857142857,0,857.4012,600.9012,341.48571428571427,515.9154857142858,0
2023-09-02,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,575,16390.91,14197.19,26.3,2023-08-28,2023-09-01,473.40000000000003,22,16.428571428571427,1,655.6364,182.23639999999995,295.71428571428567,359.9221142857143,0
2023-09-02,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,497,13788.58,12374.55,6.2,2023-08-28,2023-09-01,111.60000000000001,81,14.2,0,551.5432,439.94319999999993,255.6,295.94319999999993,0
2023-09-02,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,113,3409.02,3282.04,6.933333,2023-08-28,2023-09-01,124.799994,17,3.2285714285714286,1,136.3608,11.560806000000014,58.114285714285714,78.2465142857143,0
2023-09-02,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,129,4192.47,3644.32,0.0,2023-08-28,2023-09-01,0.0,0,3.6857142857142855,0,167.6988,167.6988,66.34285714285714,101.35594285714286,0
2023-09-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,375,13003.92,12490.09,23.433333,2023-08-28,2023-09-01,421.799994,17,10.714285714285714,1,520.1568,98.35680599999995,192.85714285714283,327.29965714285714,0
2023-09-03,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,54,1793.6399999999999,1595.69,2.083333,2023-08-28,2023-09-01,37.499994,26,1.542857142857143,1,71.7456,34.245605999999995,27.771428571428572,43.974171428571424,0
2023-09-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,664,20943.79,17067.08,12.5,2023-08-28,2023-09-01,225.0,54,18.97142857142857,0,837.7516,612.7516,341.48571428571427,496.2658857142858,0
2023-09-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,645,20834.44,16916.94,25.916666,2023-08-28,2023-09-01,466.499988,25,18.428571428571427,1,833.3775999999999,366.87761199999994,331.71428571428567,501.66331428571425,0
2023-09-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,550,17178.69,15278.73,10.766666,2023-08-28,2023-09-01,193.799988,52,15.714285714285714,0,687.1476,493.347612,282.85714285714283,404.2904571428572,0
2023-09-03,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,59,1986.23,1911.43,0.0,2023-08-28,2023-09-01,0.0,0,1.6857142857142857,0,79.4492,79.4492,30.34285714285714,49.10634285714286,0
2023-09-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,77,2857.21,2667.21,0.0,2023-08-28,2023-09-01,0.0,0,2.2,0,114.28840000000001,114.28840000000001,39.6,74.6884,0
2023-09-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,378,12621.11,11978.26,0.0,2023-09-04,2023-09-01,0.0,0,10.8,0,504.8444,504.8444,194.4,310.4444,0
2023-09-04,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,50,1661.29,1401.85,0.0,2023-09-04,2023-09-01,0.0,0,1.4285714285714286,0,66.4516,66.4516,25.714285714285715,40.737314285714284,0
2023-09-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,829,26570.74,20903.69,0.0,2023-09-04,2023-09-01,0.0,0,23.685714285714287,0,1062.8296,1062.8296,426.34285714285716,636.4867428571429,0
2023-09-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,561,16339.14,12879.86,0.0,2023-09-04,2023-09-01,0.0,0,16.02857142857143,0,653.5656,653.5656,288.51428571428573,365.0513142857143,0
2023-09-04,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,598,21974.829999999998,20045.76,2.166667,2023-09-04,2023-09-01,39.000006,276,17.085714285714285,0,878.9931999999999,839.9931939999999,307.54285714285714,571.4503428571427,0
2023-09-04,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,62,2013.97,1958.6,0.0,2023-09-04,2023-09-01,0.0,0,1.7714285714285714,0,80.5588,80.5588,31.885714285714286,48.67308571428572,0
2023-09-04,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,135,4536.41,4168.88,0.0,2023-09-04,2023-09-01,0.0,0,3.857142857142857,0,181.4564,181.4564,69.42857142857143,112.02782857142857,0
2023-09-05,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,342,9322.68,8980.2,0.0,2023-09-04,2023-09-01,0.0,0,9.771428571428572,0,372.90720000000005,372.90720000000005,175.8857142857143,197.02148571428575,0
2023-09-05,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,18,489.55,426.59000000000003,0.0,2023-09-04,2023-09-01,0.0,0,0.5142857142857142,0,19.582,19.582,9.257142857142856,10.324857142857145,0
2023-09-05,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,581,17332.35,14355.56,0.0,2023-09-04,2023-09-01,0.0,0,16.6,0,693.294,693.294,298.8,394.49399999999997,0
2023-09-05,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,458,12832.39,10364.56,0.0,2023-09-04,2023-09-01,0.0,0,13.085714285714285,0,513.2956,513.2956,235.54285714285714,277.7527428571429,0
2023-09-05,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,440,12046.92,10653.95,0.0,2023-09-04,2023-09-01,0.0,0,12.571428571428571,0,481.8768,481.8768,226.28571428571428,255.59108571428573,0
2023-09-05,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,84,2309.02,2200.76,0.0,2023-09-04,2023-09-01,0.0,0,2.4,0,92.3608,92.3608,43.199999999999996,49.1608,0
2023-09-05,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,45,1208.05,1140.05,0.0,2023-09-04,2023-09-01,0.0,0,1.2857142857142858,0,48.322,48.322,23.142857142857146,25.179142857142857,0
2023-09-06,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,433,12650.87,12243.47,0.0,2023-09-04,2023-09-01,0.0,0,12.371428571428572,0,506.0348,506.0348,222.68571428571428,283.3490857142857,0
2023-09-06,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,28,778.63,699.78,0.0,2023-09-04,2023-09-01,0.0,0,0.8,0,31.1452,31.1452,14.4,16.745199999999997,0
2023-09-06,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,572,17169.5,14070.12,0.0,2023-09-04,2023-09-01,0.0,0,16.34285714285714,0,686.78,686.78,294.1714285714286,392.6085714285714,0
2023-09-06,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,453,13389.64,11186.3,0.0,2023-09-04,2023-09-01,0.0,0,12.942857142857143,0,535.5856,535.5856,232.9714285714286,302.6141714285714,0
2023-09-06,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,512,15072.39,13020.99,0.0,2023-09-04,2023-09-01,0.0,0,14.628571428571428,0,602.8956,602.8956,263.3142857142857,339.58131428571426,0
2023-09-06,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,84,2284.94,2181.1,0.0,2023-09-04,2023-09-01,0.0,0,2.4,0,91.3976,91.3976,43.199999999999996,48.1976,0
2023-09-06,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,70,1959.28,1814.98,0.0,2023-09-04,2023-09-01,0.0,0,2.0,0,78.3712,78.3712,36.0,42.3712,0
2023-09-07,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,432,12857.12,12492.23,0.0,2023-09-04,2023-09-01,0.0,0,12.342857142857143,0,514.2848,514.2848,222.17142857142858,292.11337142857144,0
2023-09-07,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,41,1274.69,1109.95,0.0,2023-09-04,2023-09-01,0.0,0,1.1714285714285715,0,50.9876,50.9876,21.085714285714285,29.901885714285715,0
2023-09-07,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,581,16411.53,14235.29,0.0,2023-09-04,2023-09-01,0.0,0,16.6,0,656.4612,656.4612,298.8,357.66119999999995,0
2023-09-07,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,413,12093.1,9791.4,0.0,2023-09-04,2023-09-01,0.0,0,11.8,0,483.72400000000005,483.72400000000005,212.4,271.32400000000007,0
2023-09-07,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,476,14550.05,12474.27,0.0,2023-09-04,2023-09-01,0.0,0,13.6,0,582.002,582.002,244.79999999999998,337.202,0
2023-09-07,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,97,2616.17,2515.27,0.0,2023-09-04,2023-09-01,0.0,0,2.7714285714285714,0,104.6468,104.6468,49.885714285714286,54.76108571428571,0
2023-09-07,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,73,2200.57,1935.62,0.0,2023-09-04,2023-09-01,0.0,0,2.085714285714286,0,88.0228,88.0228,37.542857142857144,50.47994285714286,0
